FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination
3150088,3409,10000,0.04,33554432,4,16,16,0,2253.123929,36.36263299,4/8/15,20:10.3,Stampede,Gordon
3150088,3409,10000,0.04,33554432,4,16,32,0,1939.443247,42.24382091,4/8/15,20:46.7,Stampede,Gordon
3150088,3409,10000,0.04,33554432,4,32,1,0,2800.760499,29.25263596,4/8/15,21:28.9,Stampede,Gordon
3150088,3409,10000,0.04,33554432,4,32,2,0,3026.085703,27.07444692,4/8/15,21:58.2,Stampede,Gordon
3150088,3409,10000,0.04,33554432,4,32,4,0,2701.661066,30.3256321,4/8/15,22:25.2,Stampede,Gordon
3150088,3409,10000,0.04,33554432,4,32,8,0,2748.411743,29.80978203,4/8/15,22:55.6,Stampede,Gordon
3150088,3409,10000,0.04,33554432,4,32,16,0,2857.337564,28.67339015,4/8/15,23:25.4,Stampede,Gordon
3150088,3409,10000,0.04,33554432,4,32,32,0,2731.884735,29.99012589,4/8/15,23:54.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,1,1,0,666.1768718,122.9845049,4/8/15,24:24.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,1,2,0,504.3867637,162.433778,4/8/15,26:27.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,1,4,0,789.602862,103.7603409,4/8/15,29:09.5,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,1,8,0,835.8817079,98.0155952,4/8/15,30:53.2,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,1,16,0,625.4360067,130.9957061,4/8/15,32:31.2,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,1,32,0,854.8518653,95.84053206,4/8/15,34:42.2,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,2,1,0,666.1778907,122.9843171,4/8/15,36:18.1,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,2,2,0,744.3231352,110.072403,4/8/15,38:21.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,2,4,0,715.6845292,114.4770629,4/8/15,40:11.1,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,2,8,0,694.9865866,117.8863509,4/8/15,42:05.6,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,2,16,0,710.9384667,115.2412441,4/8/15,44:03.5,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,2,32,0,736.5373189,111.23596,4/8/15,45:58.7,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,4,1,0,1033.631275,79.26370907,4/8/15,47:50.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,4,2,0,1041.936051,78.63193893,4/8/15,49:09.2,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,4,4,0,1017.699822,80.5045321,4/8/15,50:27.9,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,4,8,0,1175.096505,69.72146702,4/8/15,51:48.4,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,4,16,0,1073.157102,76.34432101,4/8/15,52:58.1,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,4,32,0,1087.275526,75.35299301,4/8/15,54:14.4,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,8,1,0,1530.074531,53.546067,4/8/15,55:29.8,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,8,2,0,1471.345412,55.68336082,4/8/15,56:23.3,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,8,4,0,1525.625986,53.70223403,4/8/15,57:19.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,8,8,0,1528.900008,53.58719707,4/8/15,58:12.7,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,8,16,0,1500.96932,54.5844059,4/8/15,59:06.3,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,8,32,0,1600.160585,51.20078611,4/8/15,00:00.9,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,16,1,0,1958.494905,41.83290315,4/8/15,00:52.1,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,16,2,0,1963.357822,41.72929597,4/8/15,01:33.9,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,16,4,0,2139.929928,38.28608298,4/8/15,02:15.6,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,16,8,0,2272.065039,36.05951786,4/8/15,02:53.9,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,16,16,0,1951.676681,41.97904992,4/8/15,03:30.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,16,32,0,2028.904769,40.38116598,4/8/15,04:12.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,32,1,0,2636.947548,31.06984901,4/8/15,04:52.4,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,32,2,0,3033.311006,27.00993514,4/8/15,05:23.4,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,32,4,0,2837.52179,28.87363005,4/8/15,05:50.4,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,32,8,0,2841.09954,28.83725595,4/8/15,06:19.3,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,32,16,0,2945.627272,27.81398702,4/8/15,06:48.1,Stampede,Gordon
3150088,3409,10000,0.04,33554432,8,32,32,0,2885.526614,28.39328694,4/8/15,07:16.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,1,1,0,683.5898331,119.8517461,4/8/15,07:44.4,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,1,2,0,613.6664599,133.5080771,4/8/15,09:44.2,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,1,4,0,876.1718163,93.50845003,4/8/15,11:57.7,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,1,8,0,1012.859279,80.88926911,4/8/15,13:31.2,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,1,16,0,445.5447308,183.885972,4/8/15,14:52.1,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,1,32,0,946.7557176,86.5370512,4/8/15,17:56.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,2,1,0,660.5571634,124.0308008,4/8/15,19:22.5,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,2,2,0,716.513516,114.3445821,4/8/15,21:26.6,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,2,4,0,736.2283209,111.28264,4/8/15,23:20.9,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,2,8,0,777.1250796,105.426321,4/8/15,25:12.2,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,2,16,0,630.5924457,129.92454,4/8/15,26:57.6,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,2,32,0,798.3668864,102.6212871,4/8/15,29:07.5,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,4,1,0,953.1356582,85.95783997,4/8/15,30:50.2,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,4,2,0,1118.898582,73.22332001,4/8/15,32:16.1,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,4,4,0,1212.674465,67.56096196,4/8/15,33:29.3,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,4,8,0,982.1177763,83.42121911,4/8/15,34:36.9,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,4,16,0,1148.697612,71.32379699,4/8/15,36:00.3,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,4,32,0,1146.70701,71.44758892,4/8/15,37:11.7,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,8,1,0,1390.56,58.91832805,4/8/15,38:23.1,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,8,2,0,1556.912054,52.62308097,4/8/15,39:22.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,8,4,0,1584.215716,51.71610618,4/8/15,40:14.6,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,8,8,0,1519.941771,53.90303206,4/8/15,41:06.4,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,8,16,0,1590.04124,51.52666998,4/8/15,42:00.3,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,8,32,0,1640.014709,49.95656705,4/8/15,42:51.8,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,16,1,0,1868.375052,43.85066199,4/8/15,43:41.7,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,16,2,0,2017.111681,40.61722898,4/8/15,44:25.6,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,16,4,0,2206.6556,37.12835383,4/8/15,45:06.2,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,16,8,0,2070.977285,39.56079197,4/8/15,45:43.3,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,16,16,0,2149.875131,38.10899186,4/8/15,46:22.9,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,16,32,0,2164.778562,37.8465929,4/8/15,47:01.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,32,1,0,2726.117079,30.05355811,4/8/15,47:38.9,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,32,2,0,2438.197703,33.6024878,4/8/15,48:08.9,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,32,4,0,2714.80072,30.17884493,4/8/15,48:42.5,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,32,8,0,2777.310836,29.49958801,4/8/15,49:12.7,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,32,16,0,2810.992682,29.14615703,4/8/15,49:42.2,Stampede,Gordon
3150088,3409,10000,0.04,33554432,16,32,32,0,2849.882519,28.74840903,4/8/15,50:11.3,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,1,1,0,683.4623626,119.874135,4/8/15,50:40.1,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,1,2,0,824.7808508,99.33481812,4/8/15,52:40.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,1,4,0,996.7797844,82.19415593,4/8/15,54:19.3,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,1,8,0,722.0351799,113.4701459,4/8/15,55:41.5,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,1,16,0,876.7961147,93.44185591,4/8/15,57:35.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,1,32,0,814.3798094,100.603519,4/8/15,59:08.4,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,2,1,0,605.9130595,135.216485,4/8/15,00:49.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,2,2,0,747.4707562,109.6088881,4/8/15,03:04.2,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,2,4,0,731.9321093,111.9358799,4/8/15,04:53.8,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,2,8,0,669.7851498,122.3219719,4/8/15,06:45.8,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,2,16,0,727.5993196,112.602412,4/8/15,08:48.1,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,2,32,0,714.4623517,114.672858,4/8/15,10:40.7,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,4,1,0,901.7250115,90.85860705,4/8/15,12:35.4,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,4,2,0,972.8527487,84.21570897,4/8/15,14:06.2,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,4,4,0,1086.856015,75.38206911,4/8/15,15:30.4,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,4,8,0,963.2902536,85.05166912,4/8/15,16:45.8,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,4,16,0,1123.683201,72.91157103,4/8/15,18:10.9,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,4,32,0,1116.552035,73.37719703,4/8/15,19:23.8,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,8,1,0,1412.684498,57.99558902,4/8/15,20:37.2,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,8,2,0,1535.479942,53.35756397,4/8/15,21:35.2,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,8,4,0,1577.212749,51.94573307,4/8/15,22:28.5,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,8,8,0,1543.888447,53.066962,4/8/15,23:20.5,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,8,16,0,1524.682448,53.73543119,4/8/15,24:13.5,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,8,32,0,1553.94649,52.72351599,4/8/15,25:07.3,Stampede,Gordon
