FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination,Note
104857664,64,10000000000,0.04,33554432,8,8,8,1,773.0240968,66.23350596,11/6/14,46:10.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,8,0,749.6114878,68.30213499,11/6/14,47:16.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,16,1,765.0544856,66.9234519,11/6/14,48:24.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,16,0,767.1275394,66.74256992,11/6/14,49:31.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,32,1,769.7644523,66.51393414,11/6/14,50:38.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,32,0,767.7034326,66.69250393,11/6/14,51:45.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,1,1,729.0756138,70.22599506,11/6/14,52:51.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,1,0,750.1049268,68.25721407,11/6/14,54:02.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,2,1,751.1716861,68.16029215,11/6/14,55:10.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,2,0,746.6840498,68.56994796,11/6/14,56:18.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,4,1,747.0601425,68.53540683,11/6/14,57:27.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,4,0,762.7002625,67.12998819,11/6/14,58:35.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,8,1,737.7711307,69.39830089,11/6/14,59:42.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,8,0,742.5278026,68.95372915,11/6/14,00:52.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,16,1,773.1514872,66.22255301,11/6/14,02:01.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,16,0,749.9774608,68.26881313,11/6/14,03:07.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,32,1,760.918296,67.28719902,11/6/14,04:15.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,32,0,735.7922015,69.58495092,11/6/14,05:22.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,1,1,747.0279442,68.53835487,11/6/14,06:32.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,1,0,756.7896449,67.65428305,11/6/14,07:40.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,2,1,753.3358176,67.964463,11/6/14,08:48.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,2,0,749.4297441,68.31870699,11/6/14,09:56.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,4,1,728.7828699,70.25420499,11/6/14,11:04.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,4,0,739.7094114,69.21645188,11/6/14,12:15.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,8,1,736.4173407,69.52590895,11/6/14,13:24.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,8,0,736.796656,69.49008083,11/6/14,14:33.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,16,1,725.7439143,70.54840493,11/6/14,15:43.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,16,0,748.9227516,68.36493707,11/6/14,16:53.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,32,1,725.9332769,70.529984,11/6/14,18:02.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,32,0,730.1022121,70.12726808,11/6/14,19:12.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,1,1,1204.398008,42.51092792,11/6/14,20:22.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,1,0,577.7516307,88.61948609,11/6/14,21:05.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,2,1,479.9962414,106.667609,11/6/14,22:34.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,2,0,1520.652513,33.66983008,11/6/14,24:20.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,4,1,1238.981274,41.32433987,11/6/14,24:54.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,4,0,560.0530668,91.42001796,11/6/14,25:35.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,8,1,1334.424418,38.36866689,11/6/14,27:07.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,8,0,590.8477114,86.65524793,11/6/14,27:45.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,16,1,470.5557558,108.8076222,11/6/14,29:12.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,16,0,1569.554312,32.6208241,11/6/14,31:01.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,32,1,1758.18379,29.12102294,11/6/14,31:33.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,32,0,668.5873732,76.57945704,11/6/14,32:02.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,1,1,758.1072107,67.53670001,11/6/14,33:19.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,1,0,1521.383669,33.65364099,11/6/14,34:26.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,2,1,601.1216038,85.17424297,11/6/14,35:00.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,2,0,1399.279686,36.59034991,11/6/14,36:25.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,4,1,774.056813,66.14509702,11/6/14,37:02.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,4,0,1644.307457,31.13778687,11/6/14,38:08.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,8,1,1399.555538,36.58310795,11/6/14,38:39.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,8,0,779.6567234,65.67000794,11/6/14,39:16.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,16,1,779.5800588,65.6764679,11/6/14,40:21.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,16,0,772.493457,66.27895713,11/6/14,41:27.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,32,1,886.5010179,57.75522709,11/6/14,42:33.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,32,0,752.8495665,68.00835896,11/6/14,43:31.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,1,1,769.5808345,66.529809,11/6/14,44:39.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,1,0,760.3530426,67.33722091,11/6/14,45:46.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,2,1,753.7665773,67.92562103,11/6/14,46:53.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,2,0,756.4719459,67.68270206,11/6/14,48:01.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,4,1,764.0321468,67.01297307,11/6/14,49:09.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,4,0,774.6417415,66.09515214,11/6/14,50:16.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,8,1,768.9135195,66.58755994,11/6/14,51:22.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,8,0,745.0335968,68.72181821,11/6/14,52:28.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,16,1,758.1489844,67.53297997,11/6/14,53:37.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,16,0,764.3173403,66.98796916,11/6/14,54:45.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,32,1,770.2033431,66.47603989,11/6/14,55:51.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,32,0,774.1236968,66.13938499,11/6/14,56:58.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,1,1,772.7937773,66.25320387,11/6/14,58:04.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,1,0,697.2673215,73.42963004,11/6/14,59:10.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,2,1,711.2367741,71.98736286,11/6/14,00:24.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,2,0,668.6332828,76.57419991,11/6/14,01:36.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,4,1,712.4324722,71.866539,11/6/14,02:52.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,4,0,632.829529,80.90654802,11/6/14,04:04.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,8,1,599.5183838,85.40197992,11/6/14,05:25.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,8,0,659.8513684,77.59332085,11/6/14,06:51.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,16,1,655.0990221,78.15623116,11/6/14,08:08.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,16,0,671.4699724,76.2507062,11/6/14,09:26.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,32,1,670.2564194,76.38879013,11/6/14,10:43.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,32,0,564.4517358,90.70758009,11/6/14,11:59.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,1,1,622.8580068,82.20181203,11/6/14,13:30.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,1,0,625.2327614,81.88959885,11/6/14,14:52.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,2,1,634.6776034,80.67096996,11/6/14,16:14.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,2,0,629.7177764,81.30635881,11/6/14,17:34.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,4,1,652.797425,78.43177199,11/6/14,18:56.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,4,0,595.9120962,85.91880989,11/6/14,20:14.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,8,1,645.4692418,79.322227,11/6/14,21:40.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,8,0,668.106129,76.63463116,11/6/14,22:59.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,16,1,662.9413246,77.23166013,11/6/14,24:16.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,16,0,589.9863347,86.78176498,11/6/14,25:33.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,32,1,618.8534551,82.73377013,11/6/14,27:00.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,32,0,597.1567932,85.73972297,11/6/14,28:23.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,1,1,599.7069575,85.37512684,11/6/14,29:48.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,1,0,643.7410894,79.53517199,11/6/14,31:14.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,2,1,622.6231582,82.23281598,11/6/14,32:33.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,2,0,644.3018788,79.46594691,11/6/14,33:56.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,4,1,643.4140076,79.57560182,11/6/14,35:15.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,4,0,628.0123261,81.52714682,11/6/14,36:35.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,8,1,625.8279153,81.81171894,11/6/14,37:56.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,8,0,651.981994,78.52989912,11/6/14,39:18.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,16,1,613.5049304,83.45499992,11/6/14,40:37.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,16,0,640.2275603,79.97165394,11/6/14,42:00.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,32,1,644.577812,79.43192792,11/6/14,43:20.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,32,0,613.5724446,83.44582415,11/6/14,44:39.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,1,1,761.7199212,67.21638703,11/6/14,46:03.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,1,0,670.2542772,76.3890152,11/6/14,47:10.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,2,1,430.8081754,118.8465419,11/6/14,48:26.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,2,0,730.1121559,70.12629008,11/6/14,50:25.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,4,1,569.5158044,89.901088,11/6/14,51:35.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,4,0,478.4167843,107.019763,11/6/14,53:05.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,8,1,328.8646179,155.6873,11/6/14,54:52.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,8,0,523.4124845,97.81971288,11/6/14,57:28.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,16,1,402.3640825,127.24806,11/6/14,59:06.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,16,0,345.7151629,148.0989282,11/6/14,01:13.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,32,1,326.13907,156.988384,11/6/14,03:41.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,32,0,566.3668343,90.40087199,11/6/14,06:18.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,1,1,878.7806616,58.26262188,11/6/14,07:49.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,1,0,1086.070971,47.14250994,11/6/14,08:47.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,2,1,369.099425,138.7161729,11/6/14,09:34.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,2,0,900.6737304,56.84640288,11/6/14,11:53.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,4,1,425.120911,120.436439,11/6/14,12:50.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,4,0,781.3047091,65.531497,11/6/14,14:50.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,8,1,493.8931663,103.6662481,11/6/14,15:56.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,8,0,743.8793812,68.8284471,11/6/14,17:39.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,16,1,482.3921258,106.1378288,11/6/14,18:48.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,16,0,597.6929144,85.66283393,11/6/14,20:34.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,32,1,648.3480493,78.97001886,11/6/14,22:00.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,32,0,516.699488,99.09058213,11/6/14,23:19.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,1,1,668.3858695,76.60254598,11/6/14,24:58.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,1,0,616.9573788,82.98799896,11/6/14,26:15.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,2,1,623.9315649,82.06037402,11/6/14,27:38.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,2,0,645.9442739,79.26389599,11/6/14,29:00.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,4,1,654.3521749,78.24540901,11/6/14,30:19.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,4,0,668.5233926,76.58678889,11/6/14,31:37.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,8,1,645.2970217,79.34339786,11/6/14,32:54.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,8,0,659.5242628,77.6318109,11/6/14,34:13.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,16,1,672.2891445,76.15783095,11/6/14,35:31.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,16,0,669.208025,76.50846481,11/6/14,36:47.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,32,1,664.0210272,77.106112,11/6/14,38:03.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,32,0,673.2452754,76.04963899,11/6/14,39:20.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,1,1,622.3132513,82.27378011,11/6/14,40:36.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,1,0,663.6233491,77.15234518,11/6/14,41:59.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,2,1,620.932704,82.45669007,11/6/14,43:16.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,2,0,662.9493697,77.23073483,11/6/14,44:38.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,4,1,638.3089925,80.21202397,11/6/14,45:56.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,4,0,642.2253242,79.72291803,11/6/14,47:16.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,8,1,622.6355817,82.23117805,11/6/14,48:36.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,8,0,653.9169693,78.29748702,11/6/14,49:58.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,16,1,642.6393013,79.67153096,11/6/14,51:16.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,16,0,656.5691842,77.98120499,11/6/14,52:36.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,32,1,624.2460893,82.01902986,11/6/14,53:54.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,32,0,659.9249345,77.58468294,11/6/14,55:16.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,1,1,601.7862066,85.08014584,11/6/14,56:33.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,1,0,639.7804096,80.02754593,11/6/14,57:58.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,2,1,659.2999891,77.65824509,11/6/14,59:18.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,2,0,637.8021968,80.27579689,11/6/14,00:36.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,4,1,636.6741195,80.41799784,11/6/14,01:56.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,4,0,640.1964595,79.97557187,11/6/14,03:17.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,8,1,613.0158984,83.52161002,11/6/14,04:37.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,8,0,653.4369984,78.35499907,11/6/14,06:00.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,16,1,649.5106221,78.82870102,11/6/14,07:19.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,16,0,649.5943305,78.8185432,11/6/14,08:37.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,32,1,639.9039962,80.01210999,11/6/14,09:56.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,32,0,649.0203047,78.88822508,11/6/14,11:16.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,32,1,1,629.5142191,81.33267498,11/6/14,12:35.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,32,1,0,620.0633398,82.57230592,11/6/14,13:57.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,32,2,1,638.0713668,80.24189997,11/6/14,15:19.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,32,2,0,640.6679816,79.91667509,11/6/14,16:39.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,32,4,1,636.2187527,80.47555518,11/6/14,17:59.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,32,4,0,591.6443922,86.53856421,11/6/14,19:20.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,32,8,1,617.5105037,82.91366315,11/6/14,20:46.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,32,8,0,641.3690481,79.82932496,11/6/14,22:09.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,32,16,1,601.5793241,85.1094079,11/6/14,23:29.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,32,16,0,650.7536054,78.67810202,11/6/14,24:54.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,32,32,1,615.4779933,83.18746305,11/6/14,26:13.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,32,32,0,626.0827269,81.77842212,11/6/14,27:36.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,1,1,1,325.3730047,157.3580379,11/6/14,28:58.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,1,2,1,340.2452673,150.4798141,11/6/14,34:53.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,1,2,0,554.6424081,92.311831,11/6/14,37:24.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,1,4,0,712.9317184,71.8162179,11/6/14,42:26.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,1,8,0,314.2305435,162.937839,11/6/14,46:53.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,1,16,1,707.6500644,72.35222697,11/6/14,49:36.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,1,32,1,324.0859486,157.9829161,11/6/14,54:30.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,1,32,0,687.1138171,74.51466918,11/6/14,57:08.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,2,1,1,499.8841061,102.42384,11/6/14,58:23.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,2,1,0,452.0046672,113.2732718,11/6/14,00:05.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,2,2,1,683.3882137,74.92090797,11/6/14,01:58.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,2,2,0,602.6823452,84.95363498,11/6/14,03:13.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,2,4,1,662.4551352,77.28833818,11/6/14,04:38.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,2,4,0,639.9259516,80.00934887,11/6/14,05:55.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,2,8,1,467.5751638,109.5012209,11/6/14,07:15.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,2,8,0,515.3894616,99.34247804,11/6/14,09:05.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,2,16,1,498.8983431,102.6262212,11/6/14,10:44.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,2,16,0,328.960743,155.6418159,11/6/14,12:27.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,2,32,0,687.0031161,74.52670312,11/6/14,18:44.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,4,1,1,664.8367997,77.01147389,11/6/14,19:58.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,4,1,0,660.4262775,77.52580309,11/6/14,21:15.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,4,2,1,668.5610157,76.58247709,11/6/14,22:33.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,4,2,0,582.1665605,87.94743609,11/6/14,23:49.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,4,4,1,671.1442974,76.28770304,11/6/14,25:17.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,4,4,0,649.7162813,78.80371881,11/6/14,26:34.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,4,8,1,648.2320453,78.98416114,11/6/14,27:53.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,4,8,0,616.4430722,83.05723619,11/6/14,29:11.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,4,16,1,521.4197716,98.19354081,11/6/14,30:35.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,4,16,0,603.7894747,84.79786301,11/6/14,32:13.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,4,32,1,497.0406027,103.009794,11/6/14,33:38.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,4,32,0,579.2773855,88.38608193,11/6/14,35:21.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,8,1,1,633.6038593,80.80767989,11/6/14,36:49.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,8,1,0,665.5288885,76.93138909,11/6/14,38:10.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,1,8,2,1,642.0508282,79.74455094,11/6/14,39:27.1,Stampede,Gordon/Oasis,
